hex_id,ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,DEM,LST,LandCover,NDBI,NDVI,NDWI,Population,SAVI,Network_Dist_Transit_m,Easting,Northing,LagMicro_NDBI,LagMacro_NDBI,LagMicro_NDVI,LagMacro_NDVI,LagMicro_DEM,LagMacro_DEM,LagMicro_NDWI,LagMacro_NDWI,LagMicro_SAVI,LagMacro_SAVI,ML_Risk_Prediction,TOPSIS_Baseline,TOPSIS_Climate,TOPSIS_Social,Rank_Baseline,Rank_Climate,Rank_Social
898d8c6b477ffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,46,36.609734660000015,50,0.04382430016994476,0.12468750774860382,-0.1332290917634964,80.45510864257812,0.18702774918416964,1052.8301046425652,1100026.4693255418,9221517.410373392,-0.02276580368197756,-0.04000861167999877,0.16368606965988874,0.17822174448519942,70.75,70.29166666666667,-0.16917808074504137,-0.18271417543292043,0.24552439307814916,0.2673275931986082,35.93237826082516,0.7979726338835749,0.8218493847397624,0.7836982662569231,302,190,409
898d8c6b23bffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,7,35.738139560000036,50,-0.013729056343436241,0.08284524083137512,-0.08084986358880997,104.26544952392578,0.1242650929337713,172.22589411609047,1099068.1018816794,9225143.903877284,0.02325859514530748,0.02620870150470485,0.10544250160455704,0.10302207184334596,8.625,8.666666666666666,-0.1244702572003007,-0.12329924013465644,0.15816078685005927,0.15453021628092325,34.28959227362431,0.8458425594485128,0.779473715419788,0.9065646063392099,170,313,105
898d8c78e7bffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,226,30.85378897999999,50,-0.006006521172821522,0.16146722435951233,-0.15885448455810547,35.96950149536133,0.2421961882118342,1630.0711397792072,1099797.5919632383,9213381.004413394,-0.08891706494614482,-0.07859041753302637,0.2541102021932602,0.23570165783166883,241.25,238.125,-0.2521245926618576,-0.23452541045844555,0.3811582969549743,0.35354595940478617,30.827384518148946,0.4811666060641505,0.46213443729852044,0.4919147676082739,1069,1085,1056
898d8eb4ca7ffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,4,35.22885458000002,50,0.028195800259709358,0.09519828110933304,-0.11367770284414291,86.78458404541016,0.14279476307325756,977.6920435230369,1103491.3975007264,9225460.72840924,0.026631922577507794,0.02435133955441415,0.10631177620962262,0.1175460720745226,6.375,6.125,-0.12039977801032364,-0.13030418264679614,0.159464612381177,0.1763158117446085,35.55022564071956,0.8217920856771949,0.820654163251397,0.822529451211163,229,191,308
898d8c68e47ffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,33,35.11605992,50,0.05626935511827469,0.11607225239276886,-0.12886033952236176,29.406049728393555,0.17410505111033908,1482.5670562661874,1088738.310017832,9224702.587599117,-0.07838806352810934,-0.0874106835302276,0.22029521130025387,0.23553435783833263,53.25,47.333333333333336,-0.22166126873344183,-0.23235335294157267,0.3304371298595871,0.3532953606068079,34.87200502848722,0.5444398166604882,0.6297726445418824,0.4962057837763281,950,769,1048
898d8c68a0bffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,11,34.17952244000003,50,0.00759415328502655,0.14876721799373627,-0.15580949187278748,48.67333221435547,0.22314647142354643,359.3966268943879,1087014.7692623388,9226025.916061366,-0.06336012622523413,-0.05831259335839907,0.20091739762574434,0.1922506128127376,13.25,14.708333333333332,-0.19733770657330751,-0.18843543715775016,0.3013705687717021,0.2883705788469916,34.2010819470552,0.6235770139209409,0.6606237245645715,0.6031795957731778,772,687,815
898d8c6846fffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,68,31.680949820000023,50,0.0310098547488451,0.12239670753479004,-0.128398597240448,56.08209228515625,0.18359185810589698,2970.883136216099,1093541.6998005877,9222429.538487699,-0.002502231567632407,-0.025159666615460687,0.14191598631441593,0.16986100453262526,44.75,49.041666666666664,-0.14377299416810274,-0.1717322257657846,0.21287011590871224,0.2547869209525798,31.804380741319957,0.5461347617030653,0.5320372723223625,0.5551424986785686,947,974,924
898d8eb4d77ffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,8,37.65564877999998,50,-0.015537101775407791,0.09295341372489929,-0.10752420872449875,100.69649505615234,0.13942761043875196,728.1527196590356,1101552.3972795333,9226125.284898568,0.01361965446267277,-0.0015081467997030504,0.11024616844952106,0.13277007887760797,6.75,6.500000000000001,-0.12453284952789545,-0.1442049893861016,0.16536626772278729,0.19915151047267163,36.91679521047274,0.9266725786497917,0.9281935144500102,0.9256936896421997,22,20,43
898d8eb6e73ffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,13,29.683117130000028,50,-0.013507358729839325,0.16194240748882294,-0.17497973144054413,25.907901763916016,0.2429090909090909,2341.281405836059,1107489.3221735205,9223566.935263576,-0.10423470195382833,-0.09802927946050961,0.2705987710505724,0.2552487260351578,14.125,14.541666666666668,-0.2570070680230856,-0.24493528219560784,0.4058907881171612,0.3828661423517303,30.0068445593802,0.4155821882590297,0.3966591491196193,0.42600684998516203,1176,1171,1144
898d8c69da3ffff,116,Indonesia,1520,Jawa Tengah,18046,Kota Semarang,NO,3000,Member State,1000,0.0296004512782,0.966930220293,6,34.97592110000005,50,-0.03923417627811432,0.1453728973865509,-0.14254973828792572,45.54843521118164,0.21805506530180022,50.08417918049941,1088725.4452748885,9225597.213424897,-0.0715826484374702,-0.05924127340161551,0.21197117865085602,0.20186438512367505,14.0,17.458333333333332,-0.2113802144303918,-0.1979769767882923,0.3179512611913987,0.30279119218891876,34.95234478227185,0.6285984139706112,0.685237802990201,0.5982490898514359,759,608,832
